,YEAR,LOCATION,STATE_FIPS,COUNTY_FIPS,YIELD,AREA,TOTAL_YIELD
301,2018,"IOWA, CENTRAL, DALLAS",19,49,174.0,129800,22585200.0
302,2018,"IOWA, CENTRAL, GRUNDY",19,75,225.2,156200,35176240.0
303,2018,"IOWA, CENTRAL, HAMILTON",19,79,188.9,190100,35909890.0
304,2018,"IOWA, CENTRAL, HARDIN",19,83,216.6,180100,39009660.0
305,2018,"IOWA, CENTRAL, JASPER",19,99,218.6,171300,37446180.0
306,2018,"IOWA, CENTRAL, MARSHALL",19,127,226.0,149300,33741800.0
307,2018,"IOWA, CENTRAL, POLK",19,153,186.2,75800,14113960.0
308,2018,"IOWA, CENTRAL, POWESHIEK",19,157,218.7,139000,30399300.0
309,2018,"IOWA, CENTRAL, STORY",19,169,192.3,157800,30344940.0
310,2018,"IOWA, CENTRAL, TAMA",19,171,224.3,169200,37951560.0
311,2018,"IOWA, CENTRAL, WEBSTER",19,187,188.1,193000,36303300.0
312,2018,"IOWA, EAST CENTRAL, BENTON",19,11,214.6,184900,39679540.0
313,2018,"IOWA, EAST CENTRAL, CEDAR",19,31,222.3,151300,33633990.0
314,2018,"IOWA, EAST CENTRAL, CLINTON",19,45,210.9,186000,39227400.0
315,2018,"IOWA, EAST CENTRAL, IOWA",19,95,211.7,123100,26060270.0
316,2018,"IOWA, EAST CENTRAL, JACKSON",19,97,202.4,115600,23397440.0
317,2018,"IOWA, EAST CENTRAL, JOHNSON",19,103,212.3,104700,22227810.0
318,2018,"IOWA, EAST CENTRAL, JONES",19,105,208.9,148700,31063430.0
319,2018,"IOWA, EAST CENTRAL, LINN",19,113,215.4,148100,31900740.0
320,2018,"IOWA, EAST CENTRAL, MUSCATINE",19,139,209.6,90600,18989760.0
321,2018,"IOWA, EAST CENTRAL, SCOTT",19,163,214.0,108000,23112000.0
322,2018,"IOWA, NORTH CENTRAL, BUTLER",19,23,211.3,163000,34441900.0
323,2018,"IOWA, NORTH CENTRAL, CERRO GORDO",19,33,184.4,160300,29559320.0
324,2018,"IOWA, NORTH CENTRAL, FLOYD",19,67,184.4,136200,25115280.0
325,2018,"IOWA, NORTH CENTRAL, FRANKLIN",19,69,204.3,193800,39593340.0
326,2018,"IOWA, NORTH CENTRAL, HANCOCK",19,81,176.7,181400,32053379.999999996
327,2018,"IOWA, NORTH CENTRAL, HUMBOLDT",19,91,162.3,131800,21391140.0
328,2018,"IOWA, NORTH CENTRAL, KOSSUTH",19,109,180.2,295500,53249100.0
329,2018,"IOWA, NORTH CENTRAL, MITCHELL",19,131,193.3,139500,26965350.0
330,2018,"IOWA, NORTH CENTRAL, WINNEBAGO",19,189,180.8,118000,21334400.0
331,2018,"IOWA, NORTH CENTRAL, WORTH",19,195,180.0,110000,19800000.0
332,2018,"IOWA, NORTH CENTRAL, WRIGHT",19,197,180.5,179500,32399750.0
333,2018,"IOWA, NORTHEAST, ALLAMAKEE",19,5,198.4,73700,14622080.0
334,2018,"IOWA, NORTHEAST, BLACK HAWK",19,13,206.2,142500,29383500.0
335,2018,"IOWA, NORTHEAST, BREMER",19,17,212.4,119900,25466760.0
336,2018,"IOWA, NORTHEAST, BUCHANAN",19,19,207.1,184900,38292790.0
337,2018,"IOWA, NORTHEAST, CHICKASAW",19,37,192.9,143200,27623280.0
338,2018,"IOWA, NORTHEAST, CLAYTON",19,43,201.5,139800,28169700.0
339,2018,"IOWA, NORTHEAST, DELAWARE",19,55,224.8,179800,40419040.0
340,2018,"IOWA, NORTHEAST, DUBUQUE",19,61,211.8,141400,29948520.0
341,2018,"IOWA, NORTHEAST, FAYETTE",19,65,200.1,185400,37098540.0
342,2018,"IOWA, NORTHEAST, HOWARD",19,89,185.5,126500,23465750.0
343,2018,"IOWA, NORTHEAST, WINNESHIEK",19,191,198.1,148900,29497090.0
344,2018,"IOWA, NORTHWEST, BUENA VISTA",19,21,193.1,161400,31166340.0
345,2018,"IOWA, NORTHWEST, CHEROKEE",19,35,213.3,142800,30459240.0
346,2018,"IOWA, NORTHWEST, CLAY",19,41,158.5,141900,22491150.0
347,2018,"IOWA, NORTHWEST, DICKINSON",19,59,160.4,86800,13922720.0
348,2018,"IOWA, NORTHWEST, EMMET",19,63,155.8,108400,16888720.0
349,2018,"IOWA, NORTHWEST, LYON",19,119,193.0,164200,31690600.0
350,2018,"IOWA, NORTHWEST, O BRIEN",19,141,201.6,155700,31389120.0
351,2018,"IOWA, NORTHWEST, OSCEOLA",19,143,180.2,112300,20236460.0
352,2018,"IOWA, NORTHWEST, PALO ALTO",19,147,157.9,159400,25169260.0
353,2018,"IOWA, NORTHWEST, PLYMOUTH",19,149,213.8,214500,45860100.0
354,2018,"IOWA, NORTHWEST, POCAHONTAS",19,151,179.2,175600,31467519.999999996
355,2018,"IOWA, NORTHWEST, SIOUX",19,167,211.9,210000,44499000.0
356,2018,"IOWA, SOUTH CENTRAL, CLARKE",19,39,161.8,29800,4821640.0
357,2018,"IOWA, SOUTH CENTRAL, DECATUR",19,53,172.5,32900,5675250.0
358,2018,"IOWA, SOUTH CENTRAL, MADISON",19,121,167.8,68500,11494300.0
359,2018,"IOWA, SOUTH CENTRAL, MARION",19,125,190.2,72800,13846560.0
360,2018,"IOWA, SOUTH CENTRAL, MONROE",19,135,167.0,26000,4342000.0
361,2018,"IOWA, SOUTH CENTRAL, RINGGOLD",19,159,153.3,48800,7481040.000000001
362,2018,"IOWA, SOUTH CENTRAL, UNION",19,175,155.8,53700,8366460.000000001
363,2018,"IOWA, SOUTH CENTRAL, WARREN",19,181,163.6,59700,9766920.0
364,2018,"IOWA, SOUTH CENTRAL, WAYNE",19,185,171.6,52500,9009000.0
365,2018,"IOWA, SOUTHEAST, DES MOINES",19,57,195.4,69400,13560760.0
366,2018,"IOWA, SOUTHEAST, HENRY",19,87,189.7,79700,15119090.0
367,2018,"IOWA, SOUTHEAST, JEFFERSON",19,101,198.8,69900,13896120.0
368,2018,"IOWA, SOUTHEAST, KEOKUK",19,107,203.7,117100,23853270.0
369,2018,"IOWA, SOUTHEAST, LEE",19,111,201.3,71800,14453340.0
370,2018,"IOWA, SOUTHEAST, LOUISA",19,115,196.5,78800,15484200.0
371,2018,"IOWA, SOUTHEAST, MAHASKA",19,123,207.7,128600,26710220.0
372,2018,"IOWA, SOUTHEAST, VAN BUREN",19,177,180.9,48300,8737470.0
373,2018,"IOWA, SOUTHEAST, WASHINGTON",19,183,214.3,117900,25265970.0
374,2018,"IOWA, SOUTHWEST, ADAIR",19,1,149.5,103100,15413450.0
375,2018,"IOWA, SOUTHWEST, ADAMS",19,3,171.6,68900,11823240.0
376,2018,"IOWA, SOUTHWEST, CASS",19,29,169.5,125000,21187500.0
377,2018,"IOWA, SOUTHWEST, FREMONT",19,71,195.1,113500,22143850.0
378,2018,"IOWA, SOUTHWEST, MONTGOMERY",19,137,191.5,91700,17560550.0
379,2018,"IOWA, SOUTHWEST, PAGE",19,145,188.1,113800,21405780.0
380,2018,"IOWA, SOUTHWEST, TAYLOR",19,173,154.4,79000,12197600.0
381,2018,"IOWA, WEST CENTRAL, AUDUBON",19,9,180.0,109500,19710000.0
382,2018,"IOWA, WEST CENTRAL, CALHOUN",19,25,193.3,170500,32957650.000000004
383,2018,"IOWA, WEST CENTRAL, CARROLL",19,27,208.4,179900,37491160.0
384,2018,"IOWA, WEST CENTRAL, CRAWFORD",19,47,214.0,197800,42329200.0
385,2018,"IOWA, WEST CENTRAL, GREENE",19,73,201.3,164700,33154110.000000004
386,2018,"IOWA, WEST CENTRAL, GUTHRIE",19,77,192.2,104700,20123340.0
387,2018,"IOWA, WEST CENTRAL, HARRISON",19,85,176.0,171300,30148800.0
388,2018,"IOWA, WEST CENTRAL, IDA",19,93,222.2,119200,26486240.0
389,2018,"IOWA, WEST CENTRAL, MONONA",19,133,181.4,164800,29894720.0
390,2018,"IOWA, WEST CENTRAL, SAC",19,161,213.5,159900,34138650.0
391,2018,"IOWA, WEST CENTRAL, SHELBY",19,165,189.1,168100,31787710.0
392,2018,"IOWA, WEST CENTRAL, WOODBURY",19,193,219.3,185600,40702080.0
393,2018,"KANSAS, CENTRAL, ELLSWORTH",20,53,93.7,5310,497547.0
394,2018,"KANSAS, CENTRAL, MARION",20,115,90.7,44720,4056104.0
395,2018,"KANSAS, CENTRAL, MCPHERSON",20,113,129.4,38800,5020720.0
396,2018,"KANSAS, CENTRAL, SALINE",20,169,90.8,4870,442196.0
397,2018,"KANSAS, EAST CENTRAL, ANDERSON",20,3,121.6,47170,5735872.0
398,2018,"KANSAS, EAST CENTRAL, COFFEY",20,31,116.4,30190,3514116.0
399,2018,"KANSAS, EAST CENTRAL, DOUGLAS",20,45,73.0,23350,1704550.0
400,2018,"KANSAS, EAST CENTRAL, FRANKLIN",20,59,75.9,31760,2410584.0
401,2018,"KANSAS, EAST CENTRAL, JOHNSON",20,91,68.2,12700,866140.0
402,2018,"KANSAS, EAST CENTRAL, LYON",20,111,85.7,19390,1661723.0
403,2018,"KANSAS, EAST CENTRAL, MIAMI",20,121,110.2,21090,2324118.0
404,2018,"KANSAS, EAST CENTRAL, MORRIS",20,127,50.7,6300,319410.0
405,2018,"KANSAS, EAST CENTRAL, OSAGE",20,139,66.1,30990,2048438.9999999998
406,2018,"KANSAS, EAST CENTRAL, SHAWNEE",20,177,105.8,34300,3628940.0
407,2018,"KANSAS, EAST CENTRAL, WABAUNSEE",20,197,75.4,16690,1258426.0
408,2018,"KANSAS, NORTH CENTRAL, CLAY",20,27,132.2,42700,5644939.999999999
409,2018,"KANSAS, NORTH CENTRAL, MITCHELL",20,123,128.2,19430,2490926.0
410,2018,"KANSAS, NORTH CENTRAL, OTTAWA",20,143,134.9,12830,1730767.0
411,2018,"KANSAS, NORTH CENTRAL, PHILLIPS",20,147,123.4,59020,7283068.0
412,2018,"KANSAS, NORTH CENTRAL, ROOKS",20,163,129.2,16880,2180896.0
413,2018,"KANSAS, NORTHEAST, ATCHISON",20,5,142.3,61670,8775641.0
414,2018,"KANSAS, NORTHEAST, BROWN",20,13,118.7,117410,13936567.0
415,2018,"KANSAS, NORTHEAST, DONIPHAN",20,43,155.2,85050,13199759.999999998
416,2018,"KANSAS, NORTHEAST, JACKSON",20,85,103.6,33850,3506860.0
417,2018,"KANSAS, NORTHEAST, LEAVENWORTH",20,103,112.3,20170,2265091.0
418,2018,"KANSAS, NORTHEAST, MARSHALL",20,117,117.8,133690,15748682.0
419,2018,"KANSAS, NORTHEAST, NEMAHA",20,131,91.0,94730,8620430.0
420,2018,"KANSAS, NORTHEAST, POTTAWATOMIE",20,149,111.7,31260,3491742.0
421,2018,"KANSAS, NORTHWEST, CHEYENNE",20,23,135.4,74800,10127920.0
422,2018,"KANSAS, NORTHWEST, SHERMAN",20,181,131.4,166700,21904380.0
423,2018,"KANSAS, SOUTH CENTRAL, BARBER",20,7,144.5,1870,270215.0
424,2018,"KANSAS, SOUTH CENTRAL, HARPER",20,77,93.1,1590,148029.0
425,2018,"KANSAS, SOUTH CENTRAL, HARVEY",20,79,124.1,60400,7495640.0
426,2018,"KANSAS, SOUTH CENTRAL, KINGMAN",20,95,171.4,8350,1431190.0
427,2018,"KANSAS, SOUTH CENTRAL, PRATT",20,151,187.6,52200,9792720.0
428,2018,"KANSAS, SOUTH CENTRAL, SEDGWICK",20,173,128.1,43500,5572350.0
429,2018,"KANSAS, SOUTH CENTRAL, STAFFORD",20,185,157.0,56900,8933300.0
430,2018,"KANSAS, SOUTH CENTRAL, SUMNER",20,191,120.8,35710,4313768.0
431,2018,"KANSAS, SOUTHEAST, ALLEN",20,1,116.4,29490,3432636.0
432,2018,"KANSAS, SOUTHEAST, BOURBON",20,11,109.0,14500,1580500.0
433,2018,"KANSAS, SOUTHEAST, CHAUTAUQUA",20,19,86.2,1880,162056.0
434,2018,"KANSAS, SOUTHEAST, COWLEY",20,35,102.3,19680,2013264.0
435,2018,"KANSAS, SOUTHEAST, CRAWFORD",20,37,101.5,43190,4383785.0
436,2018,"KANSAS, SOUTHEAST, ELK",20,49,115.0,4720,542800.0
437,2018,"KANSAS, SOUTHEAST, GREENWOOD",20,73,98.2,7100,697220.0
438,2018,"KANSAS, SOUTHEAST, LABETTE",20,99,79.6,42370,3372651.9999999995
439,2018,"KANSAS, SOUTHEAST, MONTGOMERY",20,125,103.5,28870,2988045.0
440,2018,"KANSAS, SOUTHEAST, NEOSHO",20,133,106.2,35990,3822138.0
441,2018,"KANSAS, SOUTHEAST, WILSON",20,205,119.3,43060,5137058.0
442,2018,"KANSAS, SOUTHWEST, GRAY",20,69,174.3,70500,12288150.0
443,2018,"KANSAS, SOUTHWEST, HASKELL",20,81,177.6,80400,14279040.0
444,2018,"KANSAS, SOUTHWEST, MORTON",20,129,156.1,25130,3922793.0
445,2018,"KANSAS, SOUTHWEST, SEWARD",20,175,186.9,60910,11384079.0
446,2018,"KANSAS, SOUTHWEST, STANTON",20,187,154.1,73300,11295530.0
447,2018,"KANSAS, WEST CENTRAL, GREELEY",20,71,97.7,54580,5332466.0
448,2018,"KANSAS, WEST CENTRAL, NESS",20,135,96.4,14680,1415152.0
449,2018,"KANSAS, WEST CENTRAL, SCOTT",20,171,119.8,77300,9260540.0
450,2018,"KANSAS, WEST CENTRAL, WICHITA",20,203,117.3,91200,10697760.0
451,2018,"KENTUCKY, BLUEGRASS, BATH",21,11,132.5,1100,145750.0
452,2018,"KENTUCKY, BLUEGRASS, BOURBON",21,17,196.8,3100,610080.0
453,2018,"KENTUCKY, BLUEGRASS, BOYLE",21,21,186.8,4100,765880.0
454,2018,"KENTUCKY, BLUEGRASS, CLARK",21,49,156.0,2500,390000.0
455,2018,"KENTUCKY, BLUEGRASS, FAYETTE",21,67,195.0,2600,507000.0
456,2018,"KENTUCKY, BLUEGRASS, FLEMING",21,69,167.0,2700,450900.0
457,2018,"KENTUCKY, BLUEGRASS, JESSAMINE",21,113,161.0,700,112700.0
458,2018,"KENTUCKY, BLUEGRASS, LINCOLN",21,137,178.0,7000,1246000.0
459,2018,"KENTUCKY, BLUEGRASS, MADISON",21,151,158.0,1500,237000.0
460,2018,"KENTUCKY, BLUEGRASS, MASON",21,161,152.0,6400,972800.0
461,2018,"KENTUCKY, BLUEGRASS, MERCER",21,167,177.0,5700,1008900.0
462,2018,"KENTUCKY, BLUEGRASS, NICHOLAS",21,181,157.0,700,109900.0
463,2018,"KENTUCKY, BLUEGRASS, SCOTT",21,209,162.5,1600,260000.0
464,2018,"KENTUCKY, BLUEGRASS, SHELBY",21,211,185.0,17500,3237500.0
465,2018,"KENTUCKY, BLUEGRASS, SPENCER",21,215,176.0,3000,528000.0
466,2018,"KENTUCKY, BLUEGRASS, WASHINGTON",21,229,174.6,4800,838080.0
467,2018,"KENTUCKY, BLUEGRASS, WOODFORD",21,239,157.5,1600,252000.0
468,2018,"KENTUCKY, CENTRAL, ADAIR",21,1,175.8,6500,1142700.0
469,2018,"KENTUCKY, CENTRAL, ALLEN",21,3,162.0,6400,1036800.0
470,2018,"KENTUCKY, CENTRAL, BARREN",21,9,183.0,15700,2873100.0
471,2018,"KENTUCKY, CENTRAL, BRECKINRIDGE",21,27,175.0,16300,2852500.0
472,2018,"KENTUCKY, CENTRAL, BULLITT",21,29,156.0,1500,234000.0
473,2018,"KENTUCKY, CENTRAL, BUTLER",21,31,194.0,15000,2910000.0
474,2018,"KENTUCKY, CENTRAL, CASEY",21,45,159.4,5400,860760.0
475,2018,"KENTUCKY, CENTRAL, CLINTON",21,53,160.0,1000,160000.0
476,2018,"KENTUCKY, CENTRAL, CUMBERLAND",21,57,183.0,2300,420900.0
477,2018,"KENTUCKY, CENTRAL, EDMONSON",21,61,176.5,2600,458900.0
478,2018,"KENTUCKY, CENTRAL, GRAYSON",21,85,176.0,9400,1654400.0
479,2018,"KENTUCKY, CENTRAL, GREEN",21,87,169.0,6800,1149200.0
480,2018,"KENTUCKY, CENTRAL, HARDIN",21,93,182.5,27500,5018750.0
481,2018,"KENTUCKY, CENTRAL, HART",21,99,149.0,5000,745000.0
482,2018,"KENTUCKY, CENTRAL, MARION",21,155,180.0,11400,2052000.0
483,2018,"KENTUCKY, CENTRAL, MEADE",21,163,164.0,14300,2345200.0
484,2018,"KENTUCKY, CENTRAL, RUSSELL",21,207,162.0,3000,486000.0
485,2018,"KENTUCKY, CENTRAL, TAYLOR",21,217,177.5,9200,1633000.0
486,2018,"KENTUCKY, CENTRAL, WARREN",21,227,194.0,28500,5529000.0
487,2018,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",21,43,125.0,400,50000.0
488,2018,"KENTUCKY, EASTERN OR MOUNTAIN, LAUREL",21,125,137.8,410,56498.00000000001
489,2018,"KENTUCKY, EASTERN OR MOUNTAIN, LEWIS",21,135,195.0,800,156000.0
490,2018,"KENTUCKY, EASTERN OR MOUNTAIN, PULASKI",21,199,183.0,8600,1573800.0
491,2018,"KENTUCKY, EASTERN OR MOUNTAIN, ROWAN",21,205,140.0,600,84000.0
492,2018,"KENTUCKY, EASTERN OR MOUNTAIN, WAYNE",21,231,188.9,5500,1038950.0
493,2018,"KENTUCKY, MIDWESTERN, CALDWELL",21,33,163.0,26500,4319500.0
494,2018,"KENTUCKY, MIDWESTERN, CHRISTIAN",21,47,177.0,72500,12832500.0
495,2018,"KENTUCKY, MIDWESTERN, CRITTENDEN",21,55,174.0,18500,3219000.0
496,2018,"KENTUCKY, MIDWESTERN, DAVIESS",21,59,180.0,58000,10440000.0
497,2018,"KENTUCKY, MIDWESTERN, HANCOCK",21,91,186.0,6500,1209000.0
498,2018,"KENTUCKY, MIDWESTERN, HENDERSON",21,101,186.0,64000,11904000.0
499,2018,"KENTUCKY, MIDWESTERN, HOPKINS",21,107,153.0,29000,4437000.0
500,2018,"KENTUCKY, MIDWESTERN, LOGAN",21,141,178.0,56000,9968000.0
501,2018,"KENTUCKY, MIDWESTERN, MCLEAN",21,149,188.0,40000,7520000.0
502,2018,"KENTUCKY, MIDWESTERN, MUHLENBERG",21,177,175.0,10000,1750000.0
503,2018,"KENTUCKY, MIDWESTERN, OHIO",21,183,202.0,29000,5858000.0
504,2018,"KENTUCKY, MIDWESTERN, SIMPSON",21,213,182.0,39000,7098000.0
505,2018,"KENTUCKY, MIDWESTERN, TODD",21,219,181.0,48500,8778500.0
506,2018,"KENTUCKY, MIDWESTERN, UNION",21,225,184.0,66500,12236000.0
507,2018,"KENTUCKY, MIDWESTERN, WEBSTER",21,233,179.0,36000,6444000.0
508,2018,"KENTUCKY, NORTHERN, BOONE",21,15,156.0,1500,234000.0
509,2018,"KENTUCKY, NORTHERN, BRACKEN",21,23,166.8,800,133440.0
510,2018,"KENTUCKY, NORTHERN, GRANT",21,81,160.0,400,64000.0
511,2018,"KENTUCKY, NORTHERN, HENRY",21,103,166.0,4500,747000.0
512,2018,"KENTUCKY, NORTHERN, OLDHAM",21,185,170.0,2000,340000.0
513,2018,"KENTUCKY, NORTHERN, TRIMBLE",21,223,172.5,1200,207000.0
514,2018,"KENTUCKY, PURCHASE, CALLOWAY",21,35,155.0,31500,4882500.0
515,2018,"KENTUCKY, PURCHASE, CARLISLE",21,39,163.0,25000,4075000.0
516,2018,"KENTUCKY, PURCHASE, FULTON",21,75,183.0,22000,4026000.0
517,2018,"KENTUCKY, PURCHASE, GRAVES",21,83,152.0,63500,9652000.0
518,2018,"KENTUCKY, PURCHASE, HICKMAN",21,105,168.0,40000,6720000.0
519,2018,"KENTUCKY, PURCHASE, MARSHALL",21,157,133.0,10500,1396500.0
520,2018,"KENTUCKY, PURCHASE, TRIGG",21,221,174.0,22500,3915000.0
521,2018,"LOUISIANA, CENTRAL, AVOYELLES",22,9,157.9,12100,1910590.0
522,2018,"LOUISIANA, CENTRAL, CATAHOULA",22,25,166.5,22100,3679650.0
523,2018,"LOUISIANA, CENTRAL, CONCORDIA",22,29,184.5,10000,1845000.0
524,2018,"LOUISIANA, CENTRAL, POINTE COUPEE",22,77,163.0,7300,1189900.0
525,2018,"LOUISIANA, CENTRAL, RAPIDES",22,79,146.6,5800,850280.0
526,2018,"LOUISIANA, CENTRAL, SAINT LANDRY",22,97,131.0,7100,930100.0
527,2018,"LOUISIANA, NORTH CENTRAL, OUACHITA",22,73,170.3,9100,1549730.0
528,2018,"LOUISIANA, NORTHEAST, EAST CARROLL",22,35,185.3,37400,6930220.0
529,2018,"LOUISIANA, NORTHEAST, FRANKLIN",22,41,186.2,71700,13350540.0
530,2018,"LOUISIANA, NORTHEAST, MADISON",22,65,185.8,44500,8268100.000000001
531,2018,"LOUISIANA, NORTHEAST, MOREHOUSE",22,67,169.0,61600,10410400.0
532,2018,"LOUISIANA, NORTHEAST, RICHLAND",22,83,190.1,44300,8421430.0
533,2018,"LOUISIANA, NORTHEAST, TENSAS",22,107,178.9,43100,7710590.0
534,2018,"LOUISIANA, NORTHEAST, WEST CARROLL",22,123,184.8,26400,4878720.0
535,2018,"LOUISIANA, NORTHWEST, CADDO",22,17,105.3,15100,1590030.0
536,2018,"LOUISIANA, NORTHWEST, RED RIVER",22,81,147.0,3700,543900.0
537,2018,"LOUISIANA, WEST CENTRAL, NATCHITOCHES",22,69,125.3,9900,1240470.0
538,2018,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",24,19,159.2,21100,3359119.9999999995
539,2018,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",24,39,147.2,12200,1795839.9999999998
540,2018,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",24,45,98.5,19500,1920750.0
541,2018,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",24,47,136.6,32000,4371200.0
542,2018,"MARYLAND, NORTH CENTRAL, BALTIMORE",24,5,151.1,15100,2281610.0
543,2018,"MARYLAND, NORTH CENTRAL, CARROLL",24,13,148.7,26400,3925679.9999999995
544,2018,"MARYLAND, NORTH CENTRAL, FREDERICK",24,21,157.0,31400,4929800.0
545,2018,"MARYLAND, NORTH CENTRAL, HARFORD",24,25,146.1,16000,2337600.0
546,2018,"MARYLAND, NORTH CENTRAL, HOWARD",24,27,171.8,4000,687200.0
547,2018,"MARYLAND, SOUTHERN, ANNE ARUNDEL",24,3,126.2,3400,429080.0
548,2018,"MARYLAND, SOUTHERN, CALVERT",24,9,106.5,2600,276900.0
549,2018,"MARYLAND, SOUTHERN, CHARLES",24,17,116.5,3700,431050.0
550,2018,"MARYLAND, SOUTHERN, PRINCE GEORGES",24,33,80.5,2000,161000.0
551,2018,"MARYLAND, SOUTHERN, ST MARYS",24,37,129.4,7200,931680.0
552,2018,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",24,11,155.0,33200,5146000.0
553,2018,"MARYLAND, UPPER EASTERN SHORE, CECIL",24,15,138.3,16600,2295780.0
554,2018,"MARYLAND, UPPER EASTERN SHORE, KENT",24,29,147.2,37100,5461120.0
555,2018,"MARYLAND, UPPER EASTERN SHORE, QUEEN ANNES",24,35,154.6,46800,7235280.0
556,2018,"MARYLAND, UPPER EASTERN SHORE, TALBOT",24,41,150.8,28300,4267640.0
557,2018,"MARYLAND, WESTERN, ALLEGANY",24,1,100.0,300,30000.0
558,2018,"MARYLAND, WESTERN, GARRETT",24,23,119.5,4000,478000.0
559,2018,"MICHIGAN, CENTRAL, CLARE",26,35,105.0,3400,357000.0
560,2018,"MICHIGAN, CENTRAL, GLADWIN",26,51,155.2,5800,900159.9999999999
561,2018,"MICHIGAN, CENTRAL, GRATIOT",26,57,165.9,66000,10949400.0
562,2018,"MICHIGAN, CENTRAL, ISABELLA",26,73,142.9,31000,4429900.0
563,2018,"MICHIGAN, CENTRAL, MECOSTA",26,107,112.3,20100,2257230.0
564,2018,"MICHIGAN, CENTRAL, MIDLAND",26,111,163.3,20300,3314990.0
565,2018,"MICHIGAN, CENTRAL, MONTCALM",26,117,153.8,51300,7889940.000000001
566,2018,"MICHIGAN, CENTRAL, OSCEOLA",26,133,99.0,4100,405900.0
567,2018,"MICHIGAN, EAST CENTRAL, ARENAC",26,11,157.3,14300,2249390.0
568,2018,"MICHIGAN, EAST CENTRAL, BAY",26,17,172.9,45800,7918820.0
569,2018,"MICHIGAN, EAST CENTRAL, HURON",26,63,177.0,66300,11735100.0
570,2018,"MICHIGAN, EAST CENTRAL, SAGINAW",26,145,172.2,81200,13982640.0
571,2018,"MICHIGAN, EAST CENTRAL, SANILAC",26,151,168.1,82600,13885060.0
572,2018,"MICHIGAN, EAST CENTRAL, TUSCOLA",26,157,171.9,68800,11826720.0
573,2018,"MICHIGAN, NORTHEAST, ALPENA",26,7,107.1,4200,449820.0
574,2018,"MICHIGAN, NORTHEAST, MONTMORENCY",26,119,82.5,800,66000.0
575,2018,"MICHIGAN, NORTHEAST, OGEMAW",26,129,158.4,7900,1251360.0
576,2018,"MICHIGAN, NORTHEAST, OTSEGO",26,137,91.7,600,55020.0
577,2018,"MICHIGAN, NORTHEAST, PRESQUE ISLE",26,141,117.0,4300,503100.0
578,2018,"MICHIGAN, SOUTH CENTRAL, BARRY",26,15,148.3,29000,4300700.0
579,2018,"MICHIGAN, SOUTH CENTRAL, BRANCH",26,23,151.6,76600,11612560.0
580,2018,"MICHIGAN, SOUTH CENTRAL, CALHOUN",26,25,143.1,70300,10059930.0
581,2018,"MICHIGAN, SOUTH CENTRAL, EATON",26,45,148.5,52000,7722000.0
582,2018,"MICHIGAN, SOUTH CENTRAL, HILLSDALE",26,59,153.4,59900,9188660.0
583,2018,"MICHIGAN, SOUTH CENTRAL, INGHAM",26,65,141.7,45200,6404839.999999999
584,2018,"MICHIGAN, SOUTH CENTRAL, IONIA",26,67,157.5,59900,9434250.0
585,2018,"MICHIGAN, SOUTH CENTRAL, JACKSON",26,75,126.9,51100,6484590.0
586,2018,"MICHIGAN, SOUTH CENTRAL, ST JOSEPH",26,149,123.1,72700,8949370.0
587,2018,"MICHIGAN, SOUTHEAST, GENESEE",26,49,143.6,27500,3949000.0
588,2018,"MICHIGAN, SOUTHEAST, LAPEER",26,87,172.0,32400,5572800.0
589,2018,"MICHIGAN, SOUTHEAST, LENAWEE",26,91,164.1,87000,14276700.0
590,2018,"MICHIGAN, SOUTHEAST, LIVINGSTON",26,93,143.3,17400,2493420.0
591,2018,"MICHIGAN, SOUTHEAST, MACOMB",26,99,171.8,10300,1769540.0000000002
592,2018,"MICHIGAN, SOUTHEAST, MONROE",26,115,166.6,48700,8113420.0
593,2018,"MICHIGAN, SOUTHEAST, OAKLAND",26,125,151.9,2600,394940.0
594,2018,"MICHIGAN, SOUTHEAST, ST CLAIR",26,147,174.9,24600,4302540.0
595,2018,"MICHIGAN, SOUTHEAST, WASHTENAW",26,161,141.9,33900,4810410.0
596,2018,"MICHIGAN, SOUTHEAST, WAYNE",26,163,113.3,600,67980.0
597,2018,"MICHIGAN, SOUTHWEST, ALLEGAN",26,5,156.4,50200,7851280.0
598,2018,"MICHIGAN, SOUTHWEST, BERRIEN",26,21,162.6,44800,7284480.0
599,2018,"MICHIGAN, SOUTHWEST, CASS",26,27,144.7,66900,9680430.0
600,2018,"MICHIGAN, SOUTHWEST, KENT",26,81,153.9,30500,4693950.0
601,2018,"MICHIGAN, SOUTHWEST, OTTAWA",26,139,151.0,27000,4077000.0
602,2018,"MICHIGAN, WEST CENTRAL, LAKE",26,85,106.4,1100,117040.0
603,2018,"MICHIGAN, WEST CENTRAL, MASON",26,105,132.9,11400,1515060.0
604,2018,"MICHIGAN, WEST CENTRAL, MUSKEGON",26,121,133.9,9200,1231880.0
605,2018,"MICHIGAN, WEST CENTRAL, NEWAYGO",26,123,113.8,10100,1149380.0
606,2018,"MICHIGAN, WEST CENTRAL, OCEANA",26,127,123.0,12200,1500600.0
607,2018,"MINNESOTA, CENTRAL, BENTON",27,9,183.0,41800,7649400.0
