YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in TONS","YIELD in TONS / ACRE"
2018,"ILLINOIS, SOUTHWEST, WILLIAMSON",17,80,199,YEAR,CORN," "," "," ","17,200"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, CASS",17,60,017,YEAR,CORN," "," "," ","82,500"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, CHRISTIAN",17,60,021,YEAR,CORN," "," "," ","181,000"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, GREENE",17,60,061,YEAR,CORN," "," "," ","109,500"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, MACOUPIN",17,60,117,YEAR,CORN," "," "," ","173,500"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, MADISON",17,60,119,YEAR,CORN," "," "," ","103,000"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, MONTGOMERY",17,60,135,YEAR,CORN," "," "," ","157,000"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, MORGAN",17,60,137,YEAR,CORN," "," "," ","131,000"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, OTHER (COMBINED) COUNTIES",17,60," ",YEAR,CORN," "," "," ","190,000"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, PIKE",17,60,149,YEAR,CORN," "," "," ","149,500"," "," "
2018,"ILLINOIS, WEST SOUTHWEST, SANGAMON",17,60,167,YEAR,CORN," "," "," ","191,000"," "," "
2018,"ILLINOIS, WEST, ADAMS",17,30,001,YEAR,CORN," "," "," ","149,000"," "," "
2018,"ILLINOIS, WEST, BROWN",17,30,009,YEAR,CORN," "," "," ","35,100"," "," "
2018,"ILLINOIS, WEST, FULTON",17,30,057,YEAR,CORN," "," "," ","135,000"," "," "
2018,"ILLINOIS, WEST, HANCOCK",17,30,067,YEAR,CORN," "," "," ","172,000"," "," "
2018,"ILLINOIS, WEST, HENDERSON",17,30,071,YEAR,CORN," "," "," ","93,500"," "," "
2018,"ILLINOIS, WEST, KNOX",17,30,095,YEAR,CORN," "," "," ","159,000"," "," "
2018,"ILLINOIS, WEST, MCDONOUGH",17,30,109,YEAR,CORN," "," "," ","138,500"," "," "
2018,"ILLINOIS, WEST, SCHUYLER",17,30,169,YEAR,CORN," "," "," ","63,400"," "," "
2018,"ILLINOIS, WEST, WARREN",17,30,187,YEAR,CORN," "," "," ","149,500"," "," "
2018,"INDIANA, CENTRAL, BARTHOLOMEW",18,50,005,YEAR,CORN," "," "," ","55,000"," "," "
2018,"INDIANA, CENTRAL, BOONE",18,50,011,YEAR,CORN," "," "," ","92,000"," "," "
2018,"INDIANA, CENTRAL, CLINTON",18,50,023,YEAR,CORN," "," "," ","102,000"," "," "
2018,"INDIANA, CENTRAL, DECATUR",18,50,031,YEAR,CORN," "," "," ","76,000"," "," "
2018,"INDIANA, CENTRAL, GRANT",18,50,053,YEAR,CORN," "," "," ","69,000"," "," "
2018,"INDIANA, CENTRAL, HAMILTON",18,50,057,YEAR,CORN," "," "," ","45,000"," "," "
2018,"INDIANA, CENTRAL, HANCOCK",18,50,059,YEAR,CORN," "," "," ","53,000"," "," "
2018,"INDIANA, CENTRAL, HENDRICKS",18,50,063,YEAR,CORN," "," "," ","64,000"," "," "
2018,"INDIANA, CENTRAL, HOWARD",18,50,067,YEAR,CORN," "," "," ","60,000"," "," "
2018,"INDIANA, CENTRAL, MADISON",18,50,095,YEAR,CORN," "," "," ","80,000"," "," "
2018,"INDIANA, CENTRAL, MORGAN",18,50,109,YEAR,CORN," "," "," ","40,000"," "," "
2018,"INDIANA, CENTRAL, OTHER (COMBINED) COUNTIES",18,50," ",YEAR,CORN," "," "," ","43,000"," "," "
2018,"INDIANA, CENTRAL, RUSH",18,50,139,YEAR,CORN," "," "," ","103,000"," "," "
2018,"INDIANA, CENTRAL, SHELBY",18,50,145,YEAR,CORN," "," "," ","88,000"," "," "
2018,"INDIANA, CENTRAL, TIPTON",18,50,159,YEAR,CORN," "," "," ","65,000"," "," "
2018,"INDIANA, EAST CENTRAL, BLACKFORD",18,60,009,YEAR,CORN," "," "," ","29,000"," "," "
2018,"INDIANA, EAST CENTRAL, DELAWARE",18,60,035,YEAR,CORN," "," "," ","62,000"," "," "
2018,"INDIANA, EAST CENTRAL, FAYETTE",18,60,041,YEAR,CORN," "," "," ","37,000"," "," "
2018,"INDIANA, EAST CENTRAL, HENRY",18,60,065,YEAR,CORN," "," "," ","71,000"," "," "
2018,"INDIANA, EAST CENTRAL, JAY",18,60,075,YEAR,CORN," "," "," ","72,000"," "," "
2018,"INDIANA, EAST CENTRAL, RANDOLPH",18,60,135,YEAR,CORN," "," "," ","101,000"," "," "
2018,"INDIANA, EAST CENTRAL, UNION",18,60,161,YEAR,CORN," "," "," ","31,000"," "," "
2018,"INDIANA, EAST CENTRAL, WAYNE",18,60,177,YEAR,CORN," "," "," ","62,000"," "," "
2018,"INDIANA, NORTH CENTRAL, CARROLL",18,20,015,YEAR,CORN," "," "," ","87,000"," "," "
2018,"INDIANA, NORTH CENTRAL, CASS",18,20,017,YEAR,CORN," "," "," ","92,000"," "," "
2018,"INDIANA, NORTH CENTRAL, ELKHART",18,20,039,YEAR,CORN," "," "," ","53,000"," "," "
2018,"INDIANA, NORTH CENTRAL, FULTON",18,20,049,YEAR,CORN," "," "," ","93,000"," "," "
2018,"INDIANA, NORTH CENTRAL, KOSCIUSKO",18,20,085,YEAR,CORN," "," "," ","101,000"," "," "
2018,"INDIANA, NORTH CENTRAL, MARSHALL",18,20,099,YEAR,CORN," "," "," ","90,000"," "," "
2018,"INDIANA, NORTH CENTRAL, MIAMI",18,20,103,YEAR,CORN," "," "," ","62,000"," "," "
2018,"INDIANA, NORTH CENTRAL, ST. JOSEPH",18,20,141,YEAR,CORN," "," "," ","70,000"," "," "
2018,"INDIANA, NORTH CENTRAL, WABASH",18,20,169,YEAR,CORN," "," "," ","72,000"," "," "
2018,"INDIANA, NORTHEAST, ADAMS",18,30,001,YEAR,CORN," "," "," ","58,000"," "," "
2018,"INDIANA, NORTHEAST, ALLEN",18,30,003,YEAR,CORN," "," "," ","74,000"," "," "
2018,"INDIANA, NORTHEAST, DE KALB",18,30,033,YEAR,CORN," "," "," ","44,000"," "," "
2018,"INDIANA, NORTHEAST, HUNTINGTON",18,30,069,YEAR,CORN," "," "," ","56,000"," "," "
2018,"INDIANA, NORTHEAST, LAGRANGE",18,30,087,YEAR,CORN," "," "," ","43,000"," "," "
2018,"INDIANA, NORTHEAST, NOBLE",18,30,113,YEAR,CORN," "," "," ","61,000"," "," "
2018,"INDIANA, NORTHEAST, STEUBEN",18,30,151,YEAR,CORN," "," "," ","40,000"," "," "
2018,"INDIANA, NORTHEAST, WELLS",18,30,179,YEAR,CORN," "," "," ","75,000"," "," "
2018,"INDIANA, NORTHEAST, WHITLEY",18,30,183,YEAR,CORN," "," "," ","59,000"," "," "
2018,"INDIANA, NORTHWEST, BENTON",18,10,007,YEAR,CORN," "," "," ","118,000"," "," "
2018,"INDIANA, NORTHWEST, JASPER",18,10,073,YEAR,CORN," "," "," ","154,000"," "," "
2018,"INDIANA, NORTHWEST, LA PORTE",18,10,091,YEAR,CORN," "," "," ","110,000"," "," "
2018,"INDIANA, NORTHWEST, NEWTON",18,10,111,YEAR,CORN," "," "," ","100,000"," "," "
2018,"INDIANA, NORTHWEST, OTHER (COMBINED) COUNTIES",18,10," ",YEAR,CORN," "," "," ","105,000"," "," "
2018,"INDIANA, NORTHWEST, PORTER",18,10,127,YEAR,CORN," "," "," ","58,000"," "," "
2018,"INDIANA, NORTHWEST, PULASKI",18,10,131,YEAR,CORN," "," "," ","100,000"," "," "
2018,"INDIANA, NORTHWEST, WHITE",18,10,181,YEAR,CORN," "," "," ","135,000"," "," "
2018,"INDIANA, SOUTH CENTRAL, HARRISON",18,80,061,YEAR,CORN," "," "," ","19,000"," "," "
2018,"INDIANA, SOUTH CENTRAL, JACKSON",18,80,071,YEAR,CORN," "," "," ","58,500"," "," "
2018,"INDIANA, SOUTH CENTRAL, LAWRENCE",18,80,093,YEAR,CORN," "," "," ","18,000"," "," "
2018,"INDIANA, SOUTH CENTRAL, MONROE",18,80,105,YEAR,CORN," "," "," ","6,000"," "," "
2018,"INDIANA, SOUTH CENTRAL, ORANGE",18,80,117,YEAR,CORN," "," "," ","23,000"," "," "
2018,"INDIANA, SOUTH CENTRAL, OTHER (COMBINED) COUNTIES",18,80," ",YEAR,CORN," "," "," ","20,300"," "," "
2018,"INDIANA, SOUTH CENTRAL, WASHINGTON",18,80,175,YEAR,CORN," "," "," ","37,200"," "," "
2018,"INDIANA, SOUTHEAST, CLARK",18,90,019,YEAR,CORN," "," "," ","16,000"," "," "
2018,"INDIANA, SOUTHEAST, DEARBORN",18,90,029,YEAR,CORN," "," "," ","6,700"," "," "
2018,"INDIANA, SOUTHEAST, FRANKLIN",18,90,047,YEAR,CORN," "," "," ","36,500"," "," "
2018,"INDIANA, SOUTHEAST, JEFFERSON",18,90,077,YEAR,CORN," "," "," ","11,500"," "," "
2018,"INDIANA, SOUTHEAST, JENNINGS",18,90,079,YEAR,CORN," "," "," ","30,000"," "," "
2018,"INDIANA, SOUTHEAST, OHIO",18,90,115,YEAR,CORN," "," "," ","2,600"," "," "
2018,"INDIANA, SOUTHEAST, RIPLEY",18,90,137,YEAR,CORN," "," "," ","39,000"," "," "
2018,"INDIANA, SOUTHEAST, SCOTT",18,90,143,YEAR,CORN," "," "," ","11,500"," "," "
2018,"INDIANA, SOUTHEAST, SWITZERLAND",18,90,155,YEAR,CORN," "," "," ","6,200"," "," "
2018,"INDIANA, SOUTHWEST, DAVIESS",18,70,027,YEAR,CORN," "," "," ","80,000"," "," "
2018,"INDIANA, SOUTHWEST, DUBOIS",18,70,037,YEAR,CORN," "," "," ","49,000"," "," "
2018,"INDIANA, SOUTHWEST, GIBSON",18,70,051,YEAR,CORN," "," "," ","97,000"," "," "
2018,"INDIANA, SOUTHWEST, GREENE",18,70,055,YEAR,CORN," "," "," ","47,000"," "," "
2018,"INDIANA, SOUTHWEST, KNOX",18,70,083,YEAR,CORN," "," "," ","109,000"," "," "
2018,"INDIANA, SOUTHWEST, MARTIN",18,70,101,YEAR,CORN," "," "," ","18,000"," "," "
2018,"INDIANA, SOUTHWEST, OTHER (COMBINED) COUNTIES",18,70," ",YEAR,CORN," "," "," ","85,000"," "," "
2018,"INDIANA, SOUTHWEST, POSEY",18,70,129,YEAR,CORN," "," "," ","79,000"," "," "
2018,"INDIANA, SOUTHWEST, SULLIVAN",18,70,153,YEAR,CORN," "," "," ","59,000"," "," "
2018,"INDIANA, SOUTHWEST, VANDERBURGH",18,70,163,YEAR,CORN," "," "," ","28,500"," "," "
2018,"INDIANA, SOUTHWEST, WARRICK",18,70,173,YEAR,CORN," "," "," ","31,500"," "," "
2018,"INDIANA, WEST CENTRAL, CLAY",18,40,021,YEAR,CORN," "," "," ","55,000"," "," "
2018,"INDIANA, WEST CENTRAL, OTHER (COMBINED) COUNTIES",18,40," ",YEAR,CORN," "," "," ","201,000"," "," "
2018,"INDIANA, WEST CENTRAL, OWEN",18,40,119,YEAR,CORN," "," "," ","23,000"," "," "
2018,"INDIANA, WEST CENTRAL, PARKE",18,40,121,YEAR,CORN," "," "," ","56,000"," "," "
2018,"INDIANA, WEST CENTRAL, PUTNAM",18,40,133,YEAR,CORN," "," "," ","64,000"," "," "
2018,"INDIANA, WEST CENTRAL, TIPPECANOE",18,40,157,YEAR,CORN," "," "," ","92,000"," "," "
2018,"INDIANA, WEST CENTRAL, VERMILLION",18,40,165,YEAR,CORN," "," "," ","45,000"," "," "
2018,"INDIANA, WEST CENTRAL, VIGO",18,40,167,YEAR,CORN," "," "," ","47,000"," "," "
2018,"INDIANA, WEST CENTRAL, WARREN",18,40,171,YEAR,CORN," "," "," ","82,000"," "," "
2018,"IOWA, CENTRAL, BOONE",19,50,015,YEAR,CORN," "," "," ","154,500"," "," "
2018,"IOWA, CENTRAL, DALLAS",19,50,049,YEAR,CORN," "," "," ","132,000"," "," "
2018,"IOWA, CENTRAL, GRUNDY",19,50,075,YEAR,CORN," "," "," ","158,500"," "," "
2018,"IOWA, CENTRAL, HAMILTON",19,50,079,YEAR,CORN," "," "," ","192,500"," "," "
2018,"IOWA, CENTRAL, HARDIN",19,50,083,YEAR,CORN," "," "," ","183,500"," "," "
2018,"IOWA, CENTRAL, JASPER",19,50,099,YEAR,CORN," "," "," ","173,500"," "," "
2018,"IOWA, CENTRAL, MARSHALL",19,50,127,YEAR,CORN," "," "," ","152,500"," "," "
2018,"IOWA, CENTRAL, POLK",19,50,153,YEAR,CORN," "," "," ","78,000"," "," "
2018,"IOWA, CENTRAL, POWESHIEK",19,50,157,YEAR,CORN," "," "," ","145,500"," "," "
2018,"IOWA, CENTRAL, STORY",19,50,169,YEAR,CORN," "," "," ","160,000"," "," "
2018,"IOWA, CENTRAL, TAMA",19,50,171,YEAR,CORN," "," "," ","171,500"," "," "
2018,"IOWA, CENTRAL, WEBSTER",19,50,187,YEAR,CORN," "," "," ","200,000"," "," "
2018,"IOWA, EAST CENTRAL, BENTON",19,60,011,YEAR,CORN," "," "," ","191,500"," "," "
2018,"IOWA, EAST CENTRAL, CEDAR",19,60,031,YEAR,CORN," "," "," ","154,500"," "," "
2018,"IOWA, EAST CENTRAL, CLINTON",19,60,045,YEAR,CORN," "," "," ","190,500"," "," "
2018,"IOWA, EAST CENTRAL, IOWA",19,60,095,YEAR,CORN," "," "," ","125,500"," "," "
2018,"IOWA, EAST CENTRAL, JACKSON",19,60,097,YEAR,CORN," "," "," ","121,500"," "," "
2018,"IOWA, EAST CENTRAL, JOHNSON",19,60,103,YEAR,CORN," "," "," ","107,000"," "," "
2018,"IOWA, EAST CENTRAL, JONES",19,60,105,YEAR,CORN," "," "," ","153,000"," "," "
2018,"IOWA, EAST CENTRAL, LINN",19,60,113,YEAR,CORN," "," "," ","151,000"," "," "
2018,"IOWA, EAST CENTRAL, MUSCATINE",19,60,139,YEAR,CORN," "," "," ","93,000"," "," "
2018,"IOWA, EAST CENTRAL, SCOTT",19,60,163,YEAR,CORN," "," "," ","110,500"," "," "
2018,"IOWA, NORTH CENTRAL, BUTLER",19,20,023,YEAR,CORN," "," "," ","165,500"," "," "
2018,"IOWA, NORTH CENTRAL, CERRO GORDO",19,20,033,YEAR,CORN," "," "," ","162,500"," "," "
2018,"IOWA, NORTH CENTRAL, FLOYD",19,20,067,YEAR,CORN," "," "," ","141,000"," "," "
2018,"IOWA, NORTH CENTRAL, FRANKLIN",19,20,069,YEAR,CORN," "," "," ","203,000"," "," "
2018,"IOWA, NORTH CENTRAL, HANCOCK",19,20,081,YEAR,CORN," "," "," ","184,500"," "," "
2018,"IOWA, NORTH CENTRAL, HUMBOLDT",19,20,091,YEAR,CORN," "," "," ","136,500"," "," "
2018,"IOWA, NORTH CENTRAL, KOSSUTH",19,20,109,YEAR,CORN," "," "," ","304,000"," "," "
2018,"IOWA, NORTH CENTRAL, MITCHELL",19,20,131,YEAR,CORN," "," "," ","146,500"," "," "
2018,"IOWA, NORTH CENTRAL, WINNEBAGO",19,20,189,YEAR,CORN," "," "," ","120,000"," "," "
2018,"IOWA, NORTH CENTRAL, WORTH",19,20,195,YEAR,CORN," "," "," ","111,500"," "," "
2018,"IOWA, NORTH CENTRAL, WRIGHT",19,20,197,YEAR,CORN," "," "," ","182,000"," "," "
2018,"IOWA, NORTHEAST, ALLAMAKEE",19,30,005,YEAR,CORN," "," "," ","93,500"," "," "
2018,"IOWA, NORTHEAST, BLACK HAWK",19,30,013,YEAR,CORN," "," "," ","146,500"," "," "
2018,"IOWA, NORTHEAST, BREMER",19,30,017,YEAR,CORN," "," "," ","124,000"," "," "
2018,"IOWA, NORTHEAST, BUCHANAN",19,30,019,YEAR,CORN," "," "," ","189,500"," "," "
2018,"IOWA, NORTHEAST, CHICKASAW",19,30,037,YEAR,CORN," "," "," ","148,500"," "," "
2018,"IOWA, NORTHEAST, CLAYTON",19,30,043,YEAR,CORN," "," "," ","149,000"," "," "
2018,"IOWA, NORTHEAST, DELAWARE",19,30,055,YEAR,CORN," "," "," ","189,500"," "," "
2018,"IOWA, NORTHEAST, DUBUQUE",19,30,061,YEAR,CORN," "," "," ","149,000"," "," "
2018,"IOWA, NORTHEAST, FAYETTE",19,30,065,YEAR,CORN," "," "," ","191,500"," "," "
2018,"IOWA, NORTHEAST, HOWARD",19,30,089,YEAR,CORN," "," "," ","131,000"," "," "
2018,"IOWA, NORTHEAST, WINNESHIEK",19,30,191,YEAR,CORN," "," "," ","165,000"," "," "
2018,"IOWA, NORTHWEST, BUENA VISTA",19,10,021,YEAR,CORN," "," "," ","164,000"," "," "
2018,"IOWA, NORTHWEST, CHEROKEE",19,10,035,YEAR,CORN," "," "," ","148,000"," "," "
2018,"IOWA, NORTHWEST, CLAY",19,10,041,YEAR,CORN," "," "," ","145,500"," "," "
2018,"IOWA, NORTHWEST, DICKINSON",19,10,059,YEAR,CORN," "," "," ","90,000"," "," "
2018,"IOWA, NORTHWEST, EMMET",19,10,063,YEAR,CORN," "," "," ","110,500"," "," "
2018,"IOWA, NORTHWEST, LYON",19,10,119,YEAR,CORN," "," "," ","184,500"," "," "
2018,"IOWA, NORTHWEST, O BRIEN",19,10,141,YEAR,CORN," "," "," ","167,000"," "," "
2018,"IOWA, NORTHWEST, OSCEOLA",19,10,143,YEAR,CORN," "," "," ","116,000"," "," "
2018,"IOWA, NORTHWEST, PALO ALTO",19,10,147,YEAR,CORN," "," "," ","166,500"," "," "
2018,"IOWA, NORTHWEST, PLYMOUTH",19,10,149,YEAR,CORN," "," "," ","226,500"," "," "
2018,"IOWA, NORTHWEST, POCAHONTAS",19,10,151,YEAR,CORN," "," "," ","179,500"," "," "
2018,"IOWA, NORTHWEST, SIOUX",19,10,167,YEAR,CORN," "," "," ","249,000"," "," "
2018,"IOWA, SOUTH CENTRAL, CLARKE",19,80,039,YEAR,CORN," "," "," ","32,900"," "," "
2018,"IOWA, SOUTH CENTRAL, DECATUR",19,80,053,YEAR,CORN," "," "," ","34,200"," "," "
2018,"IOWA, SOUTH CENTRAL, MADISON",19,80,121,YEAR,CORN," "," "," ","70,000"," "," "
2018,"IOWA, SOUTH CENTRAL, MARION",19,80,125,YEAR,CORN," "," "," ","76,300"," "," "
2018,"IOWA, SOUTH CENTRAL, MONROE",19,80,135,YEAR,CORN," "," "," ","28,000"," "," "
2018,"IOWA, SOUTH CENTRAL, OTHER (COMBINED) COUNTIES",19,80," ",YEAR,CORN," "," "," ","62,300"," "," "
2018,"IOWA, SOUTH CENTRAL, RINGGOLD",19,80,159,YEAR,CORN," "," "," ","50,900"," "," "
2018,"IOWA, SOUTH CENTRAL, UNION",19,80,175,YEAR,CORN," "," "," ","55,200"," "," "
2018,"IOWA, SOUTH CENTRAL, WARREN",19,80,181,YEAR,CORN," "," "," ","60,700"," "," "
2018,"IOWA, SOUTH CENTRAL, WAYNE",19,80,185,YEAR,CORN," "," "," ","53,500"," "," "
2018,"IOWA, SOUTHEAST, DES MOINES",19,90,057,YEAR,CORN," "," "," ","70,500"," "," "
2018,"IOWA, SOUTHEAST, HENRY",19,90,087,YEAR,CORN," "," "," ","81,100"," "," "
2018,"IOWA, SOUTHEAST, JEFFERSON",19,90,101,YEAR,CORN," "," "," ","71,600"," "," "
2018,"IOWA, SOUTHEAST, KEOKUK",19,90,107,YEAR,CORN," "," "," ","119,000"," "," "
2018,"IOWA, SOUTHEAST, LEE",19,90,111,YEAR,CORN," "," "," ","74,400"," "," "
2018,"IOWA, SOUTHEAST, LOUISA",19,90,115,YEAR,CORN," "," "," ","80,200"," "," "
2018,"IOWA, SOUTHEAST, MAHASKA",19,90,123,YEAR,CORN," "," "," ","131,000"," "," "
2018,"IOWA, SOUTHEAST, OTHER (COMBINED) COUNTIES",19,90," ",YEAR,CORN," "," "," ","103,500"," "," "
2018,"IOWA, SOUTHEAST, VAN BUREN",19,90,177,YEAR,CORN," "," "," ","52,700"," "," "
2018,"IOWA, SOUTHEAST, WASHINGTON",19,90,183,YEAR,CORN," "," "," ","120,000"," "," "
2018,"IOWA, SOUTHWEST, ADAIR",19,70,001,YEAR,CORN," "," "," ","108,500"," "," "
2018,"IOWA, SOUTHWEST, ADAMS",19,70,003,YEAR,CORN," "," "," ","71,000"," "," "
2018,"IOWA, SOUTHWEST, CASS",19,70,029,YEAR,CORN," "," "," ","128,000"," "," "
2018,"IOWA, SOUTHWEST, FREMONT",19,70,071,YEAR,CORN," "," "," ","116,500"," "," "
2018,"IOWA, SOUTHWEST, MONTGOMERY",19,70,137,YEAR,CORN," "," "," ","93,300"," "," "
2018,"IOWA, SOUTHWEST, OTHER (COMBINED) COUNTIES",19,70," ",YEAR,CORN," "," "," ","335,800"," "," "
2018,"IOWA, SOUTHWEST, PAGE",19,70,145,YEAR,CORN," "," "," ","115,500"," "," "
2018,"IOWA, SOUTHWEST, TAYLOR",19,70,173,YEAR,CORN," "," "," ","81,400"," "," "
2018,"IOWA, WEST CENTRAL, AUDUBON",19,40,009,YEAR,CORN," "," "," ","111,500"," "," "
2018,"IOWA, WEST CENTRAL, CALHOUN",19,40,025,YEAR,CORN," "," "," ","172,000"," "," "
2018,"IOWA, WEST CENTRAL, CARROLL",19,40,027,YEAR,CORN," "," "," ","183,000"," "," "
2018,"IOWA, WEST CENTRAL, CRAWFORD",19,40,047,YEAR,CORN," "," "," ","201,500"," "," "
2018,"IOWA, WEST CENTRAL, GREENE",19,40,073,YEAR,CORN," "," "," ","166,500"," "," "
2018,"IOWA, WEST CENTRAL, GUTHRIE",19,40,077,YEAR,CORN," "," "," ","107,000"," "," "
2018,"IOWA, WEST CENTRAL, HARRISON",19,40,085,YEAR,CORN," "," "," ","173,000"," "," "
2018,"IOWA, WEST CENTRAL, IDA",19,40,093,YEAR,CORN," "," "," ","124,000"," "," "
2018,"IOWA, WEST CENTRAL, MONONA",19,40,133,YEAR,CORN," "," "," ","167,000"," "," "
2018,"IOWA, WEST CENTRAL, SAC",19,40,161,YEAR,CORN," "," "," ","162,000"," "," "
2018,"IOWA, WEST CENTRAL, SHELBY",19,40,165,YEAR,CORN," "," "," ","172,500"," "," "
2018,"IOWA, WEST CENTRAL, WOODBURY",19,40,193,YEAR,CORN," "," "," ","201,000"," "," "
2018,"KANSAS, CENTRAL, ELLSWORTH",20,50,053,YEAR,CORN," "," "," ","5,800"," "," "
2018,"KANSAS, CENTRAL, MARION",20,50,115,YEAR,CORN," "," "," ","63,500"," "," "
2018,"KANSAS, CENTRAL, MCPHERSON",20,50,113,YEAR,CORN," "," "," ","51,300"," "," "
2018,"KANSAS, CENTRAL, OTHER (COMBINED) COUNTIES",20,50," ",YEAR,CORN," "," "," ","130,900"," "," "
2018,"KANSAS, CENTRAL, SALINE",20,50,169,YEAR,CORN," "," "," ","7,400"," "," "
2018,"KANSAS, EAST CENTRAL, ANDERSON",20,80,003,YEAR,CORN," "," "," ","49,600"," "," "
2018,"KANSAS, EAST CENTRAL, COFFEY",20,80,031,YEAR,CORN," "," "," ","30,900"," "," "
2018,"KANSAS, EAST CENTRAL, DOUGLAS",20,80,045,YEAR,CORN," "," "," ","26,900"," "," "
2018,"KANSAS, EAST CENTRAL, FRANKLIN",20,80,059,YEAR,CORN," "," "," ","36,400"," "," "
2018,"KANSAS, EAST CENTRAL, JOHNSON",20,80,091,YEAR,CORN," "," "," ","13,600"," "," "
2018,"KANSAS, EAST CENTRAL, LYON",20,80,111,YEAR,CORN," "," "," ","28,400"," "," "
2018,"KANSAS, EAST CENTRAL, MIAMI",20,80,121,YEAR,CORN," "," "," ","22,100"," "," "
2018,"KANSAS, EAST CENTRAL, MORRIS",20,80,127,YEAR,CORN," "," "," ","25,500"," "," "
2018,"KANSAS, EAST CENTRAL, OSAGE",20,80,139,YEAR,CORN," "," "," ","35,100"," "," "
2018,"KANSAS, EAST CENTRAL, OTHER (COMBINED) COUNTIES",20,80," ",YEAR,CORN," "," "," ","39,400"," "," "
2018,"KANSAS, EAST CENTRAL, SHAWNEE",20,80,177,YEAR,CORN," "," "," ","36,400"," "," "
2018,"KANSAS, EAST CENTRAL, WABAUNSEE",20,80,197,YEAR,CORN," "," "," ","26,500"," "," "
2018,"KANSAS, NORTH CENTRAL, CLAY",20,40,027,YEAR,CORN," "," "," ","46,100"," "," "
2018,"KANSAS, NORTH CENTRAL, MITCHELL",20,40,123,YEAR,CORN," "," "," ","20,000"," "," "
2018,"KANSAS, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",20,40," ",YEAR,CORN," "," "," ","407,900"," "," "
2018,"KANSAS, NORTH CENTRAL, OTTAWA",20,40,143,YEAR,CORN," "," "," ","13,700"," "," "
2018,"KANSAS, NORTH CENTRAL, PHILLIPS",20,40,147,YEAR,CORN," "," "," ","62,300"," "," "
2018,"KANSAS, NORTH CENTRAL, ROOKS",20,40,163,YEAR,CORN," "," "," ","17,200"," "," "
2018,"KANSAS, NORTHEAST, ATCHISON",20,70,005,YEAR,CORN," "," "," ","64,300"," "," "
2018,"KANSAS, NORTHEAST, BROWN",20,70,013,YEAR,CORN," "," "," ","120,700"," "," "
2018,"KANSAS, NORTHEAST, DONIPHAN",20,70,043,YEAR,CORN," "," "," ","86,900"," "," "
2018,"KANSAS, NORTHEAST, JACKSON",20,70,085,YEAR,CORN," "," "," ","38,700"," "," "
2018,"KANSAS, NORTHEAST, LEAVENWORTH",20,70,103,YEAR,CORN," "," "," ","22,100"," "," "
2018,"KANSAS, NORTHEAST, MARSHALL",20,70,117,YEAR,CORN," "," "," ","137,500"," "," "
2018,"KANSAS, NORTHEAST, NEMAHA",20,70,131,YEAR,CORN," "," "," ","118,700"," "," "
2018,"KANSAS, NORTHEAST, OTHER (COMBINED) COUNTIES",20,70," ",YEAR,CORN," "," "," ","70,000"," "," "
2018,"KANSAS, NORTHEAST, POTTAWATOMIE",20,70,149,YEAR,CORN," "," "," ","39,500"," "," "
2018,"KANSAS, NORTHWEST, CHEYENNE",20,10,023,YEAR,CORN," "," "," ","81,800"," "," "
2018,"KANSAS, NORTHWEST, OTHER (COMBINED) COUNTIES",20,10," ",YEAR,CORN," "," "," ","852,700"," "," "
2018,"KANSAS, NORTHWEST, SHERMAN",20,10,181,YEAR,CORN," "," "," ","181,500"," "," "
2018,"KANSAS, SOUTH CENTRAL, BARBER",20,60,007,YEAR,CORN," "," "," ","2,200"," "," "
2018,"KANSAS, SOUTH CENTRAL, HARPER",20,60,077,YEAR,CORN," "," "," ","1,900"," "," "
2018,"KANSAS, SOUTH CENTRAL, HARVEY",20,60,079,YEAR,CORN," "," "," ","65,100"," "," "
2018,"KANSAS, SOUTH CENTRAL, KINGMAN",20,60,095,YEAR,CORN," "," "," ","9,400"," "," "
2018,"KANSAS, SOUTH CENTRAL, OTHER (COMBINED) COUNTIES",20,60," ",YEAR,CORN," "," "," ","194,100"," "," "
2018,"KANSAS, SOUTH CENTRAL, PRATT",20,60,151,YEAR,CORN," "," "," ","55,200"," "," "
2018,"KANSAS, SOUTH CENTRAL, SEDGWICK",20,60,173,YEAR,CORN," "," "," ","46,900"," "," "
2018,"KANSAS, SOUTH CENTRAL, STAFFORD",20,60,185,YEAR,CORN," "," "," ","60,200"," "," "
2018,"KANSAS, SOUTH CENTRAL, SUMNER",20,60,191,YEAR,CORN," "," "," ","38,000"," "," "
2018,"KANSAS, SOUTHEAST, ALLEN",20,90,001,YEAR,CORN," "," "," ","30,100"," "," "
