YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in $","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","AREA PLANTED in ACRES","PRICE RECEIVED in $ / BU"
2019,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","180,000","124,614,000","28,980,000",161," "," "," "," "
2019,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2019,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","54,000","38,167,000","8,694,000",161," "," "," "," "
2019,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.39
2019,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","350,000","253,680,000","56,000,000",160," "," "," "," "
2019,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.53
2019,IDAHO,16," "," ",YEAR,"CORN, GRAIN","150,000","137,453,000","30,750,000",205," "," "," "," "
2019,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.47
2019,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","10,200,000","6,554,010,000","1,846,200,000",181," "," "," "," "
2019,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.55
2019,INDIANA,18," "," ",YEAR,"CORN, GRAIN","4,770,000","3,095,539,000","806,130,000",169," "," "," "," "
2019,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.84
2019,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,950,000","8,974,350,000","2,564,100,000",198," "," "," "," "
2019,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.5
2019,KANSAS,20," "," ",YEAR,"CORN, GRAIN","6,020,000","2,850,350,000","800,660,000",133," "," "," "," "
2019,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.56
2019,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,450,000","960,596,000","245,050,000",169," "," "," "," "
2019,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.92
2019,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","545,000","347,111,000","89,925,000",165," "," "," "," "
2019,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.86
2019,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","460,000","318,458,000","74,060,000",161," "," "," "," "
2019,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2019,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,610,000","882,779,000","236,670,000",147," "," "," "," "
2019,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.73
2019,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,250,000","4,112,490,000","1,261,500,000",174," "," "," "," "
2019,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.26
2019,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","615,000","413,059,000","107,010,000",174," "," "," "," "
2019,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.86
2019,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","2,980,000","1,695,173,000","461,900,000",155," "," "," "," "
2019,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.67
2019,MONTANA,30," "," ",YEAR,"CORN, GRAIN","60,000","21,090,000","5,700,000",95," "," "," "," "
2019,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.7
2019,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,810,000","6,284,678,000","1,785,420,000",182," "," "," "," "
2019,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.52
2019,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","68,000","45,322,000","10,540,000",155," "," "," "," "
2019,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2019,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","48,000","28,512,000","6,480,000",135," "," "," "," "
2019,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.4
2019,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","520,000","345,072,000","82,160,000",158," "," "," "," "
2019,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.2
2019,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","930,000","455,244,000","103,230,000",111," "," "," "," "
2019,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.41
2019,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","3,130,000","1,258,792,000","410,030,000",131," "," "," "," "
2019,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.07
2019,OHIO,39," "," ",YEAR,"CORN, GRAIN","2,570,000","1,647,987,000","421,480,000",164," "," "," "," "
2019,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.91
2019,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","330,000","180,840,000","45,210,000",137," "," "," "," "
2019,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4
2019,OREGON,41," "," ",YEAR,"CORN, GRAIN","49,000","50,400,000","11,613,000",237," "," "," "," "
2019,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.34
2019,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0," ",0,0," "," "," "," "
2019,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","930,000","587,658,000","142,290,000",153," "," "," "," "
2019,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.13
2019,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","350,000","172,144,000","37,100,000",106," "," "," "," "
2019,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.64
2019,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","3,870,000","1,850,170,000","557,280,000",144," "," "," "," "
2019,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.32
2019,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","910,000","608,845,000","161,070,000",177," "," "," "," "
2019,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.78
2019,TEXAS,48," "," ",YEAR,"CORN, GRAIN","2,150,000","1,200,990,000","285,950,000",133," "," "," "," "
2019,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.2
2019,UTAH,49," "," ",YEAR,"CORN, GRAIN","26,000","15,987,000","3,718,000",143," "," "," "," "
2019,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2019,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","380,000","224,352,000","54,720,000",144," "," "," "," "
2019,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.1
2019,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","84,000","82,220,000","19,908,000",237," "," "," "," "
2019,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.13
2019,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","38,000","25,707,000","6,270,000",165," "," "," "," "
2019,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.1
2019,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","2,670,000","1,520,245,000","443,220,000",166," "," "," "," "
2019,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.43
2019,WYOMING,56," "," ",YEAR,"CORN, GRAIN","67,000","28,431,000","8,241,000",123," "," "," "," "
2019,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.45
2020,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","310,000","251,757,000","48,980,000",158," "," "," "," "
2020,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.14
2020,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","29,000","31,633,000","5,858,000",202," "," "," "," "
2020,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.4
2020,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","605,000","499,827,000","111,320,000",184," "," "," "," "
2020,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.49
2020,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","60,000","53,295,000","11,220,000",187," "," "," "," "
2020,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.75
2020,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,060,000","568,075,000","122,960,000",116," "," "," "," "
2020,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.62
2020,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","176,000","157,696,000","28,160,000",160," "," "," "," "
2020,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.6
2020,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","61,000","47,730,000","8,418,000",138," "," "," "," "
2020,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.67
2020,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","390,000","356,616,000","70,200,000",180," "," "," "," "
2020,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.08
2020,IDAHO,16," "," ",YEAR,"CORN, GRAIN","130,000","124,176,000","25,870,000",199," "," "," "," "
2020,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.8
2020,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","11,100,000","9,455,646,000","2,120,100,000",191," "," "," "," "
2020,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.46
2020,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,250,000","4,565,138,000","981,750,000",187," "," "," "," "
2020,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.65
2020,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,900,000","10,594,512,000","2,283,300,000",177," "," "," "," "
2020,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.64
2020,KANSAS,20," "," ",YEAR,"CORN, GRAIN","5,720,000","3,334,188,000","766,480,000",134," "," "," "," "
2020,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.35
2020,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,360,000","1,131,085,000","250,240,000",184," "," "," "," "
2020,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.52
2020,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","485,000","328,316,000","87,785,000",181," "," "," "," "
2020,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.74
2020,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","420,000","364,560,000","65,100,000",155," "," "," "," "
2020,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.6
2020,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,980,000","1,429,877,000","302,940,000",153," "," "," "," "
2020,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.72
2020,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,510,000","6,483,533,000","1,434,410,000",191," "," "," "," "
2020,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.52
2020,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","490,000","355,446,000","88,200,000",180," "," "," "," "
2020,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.03
2020,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,280,000","2,559,384,000","557,600,000",170," "," "," "," "
2020,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.59
2020,MONTANA,30," "," ",YEAR,"CORN, GRAIN","61,000","29,256,000","6,649,000",109," "," "," "," "
2020,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.4
2020,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,840,000","7,917,264,000","1,771,200,000",180," "," "," "," "
2020,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.47
2020,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","73,000","64,912,000","11,388,000",156," "," "," "," "
2020,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.7
2020,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","37,000","33,911,000","7,215,000",195," "," "," "," "
2020,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.7
2020,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","550,000","526,735,000","86,350,000",157," "," "," "," "
2020,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.1
2020,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","940,000","499,234,000","106,220,000",113," "," "," "," "
2020,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.7
2020,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","1,780,000","1,098,545,000","247,420,000",139," "," "," "," "
2020,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.44
2020,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,300,000","2,646,567,000","564,300,000",171," "," "," "," "
2020,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.69
2020,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","320,000","187,920,000","43,200,000",135," "," "," "," "
2020,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.35
2020,OREGON,41," "," ",YEAR,"CORN, GRAIN","65,000","85,374,000","15,665,000",241," "," "," "," "
2020,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.45
2020,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0," ",0,0," "," "," "," "
2020,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","905,000","688,144,000","124,890,000",138," "," "," "," "
2020,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.51
2020,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","370,000","212,942,000","48,840,000",132," "," "," "," "
2020,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.36
2020,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","4,450,000","3,150,333,000","720,900,000",162," "," "," "," "
2020,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.37
2020,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","815,000","651,185,000","138,550,000",170," "," "," "," "
2020,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.7
2020,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,810,000","1,047,194,000","231,680,000",128," "," "," "," "
2020,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.52
2020,UTAH,49," "," ",YEAR,"CORN, GRAIN","29,000","23,117,000","4,321,000",149," "," "," "," "
2020,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.35
2020,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","405,000","251,991,000","49,410,000",122," "," "," "," "
2020,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.1
2020,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","85,000","91,086,000","19,380,000",228," "," "," "," "
2020,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.7
2020,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","33,000","22,334,000","4,752,000",144," "," "," "," "
2020,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.7
2020,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","2,930,000","2,250,592,000","506,890,000",173," "," "," "," "
2020,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.44
2020,WYOMING,56," "," ",YEAR,"CORN, GRAIN","54,000","26,023,000","6,588,000",122," "," "," "," "
2020,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.95
2021,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","320,000","308,266,000","52,160,000",163," "," "," "," "
2021,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.91
2021,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","18,000","24,924,000","3,258,000",181," "," "," "," "
2021,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.65
2021,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","830,000","908,684,000","152,720,000",184," "," "," "," "
2021,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.95
2021,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","50,000","68,620,000","9,400,000",188," "," "," "," "
2021,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.3
2021,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,140,000","894,125,000","147,060,000",129," "," "," "," "
2021,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.08
2021,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","167,000","201,268,000","30,728,000",184," "," "," "," "
2021,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.55
2021,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","66,000","69,928,000","11,616,000",176," "," "," "," "
2021,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.02
2021,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","435,000","456,019,000","79,170,000",182," "," "," "," "
2021,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.76
2021,IDAHO,16," "," ",YEAR,"CORN, GRAIN","115,000","146,108,000","24,150,000",210," "," "," "," "
2021,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.05
2021,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","10,850,000","13,062,532,000","2,191,700,000",202," "," "," "," "
2021,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.96
2021,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,270,000","6,237,836,000","1,027,650,000",195," "," "," "," "
2021,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.07
2021,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,450,000","15,492,780,000","2,539,800,000",204," "," "," "," "
2021,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.1
2021,KANSAS,20," "," ",YEAR,"CORN, GRAIN","5,400,000","4,518,612,000","750,600,000",139," "," "," "," "
2021,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.02
2021,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,420,000","1,578,586,000","272,640,000",192," "," "," "," "
2021,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.79
2021,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","565,000","546,960,000","103,395,000",183," "," "," "," "
2021,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.29
2021,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","415,000","464,074,000","72,625,000",175," "," "," "," "
2021,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.39
2021,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,990,000","2,029,084,000","346,260,000",174," "," "," "," "
2021,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.86
2021,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,790,000","8,148,885,000","1,378,830,000",177," "," "," "," "
2021,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.91
2021,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","700,000","708,253,000","126,700,000",181," "," "," "," "
2021,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.59
2021,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,430,000","3,354,026,000","545,370,000",159," "," "," "," "
2021,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.15
2021,MONTANA,30," "," ",YEAR,"CORN, GRAIN","60,000","41,400,000","6,000,000",100," "," "," "," "
2021,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.9
2021,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,560,000","11,053,654,000","1,854,640,000",194," "," "," "," "
2021,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.96
2021,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","69,000","72,881,000","11,247,000",163," "," "," "," "
2021,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.48
2021,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","39,000","41,262,000","7,176,000",184," "," "," "," "
2021,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.75
2021,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","575,000","624,163,000","96,025,000",167," "," "," "," "
2021,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.5
2021,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","905,000","849,524,000","134,845,000",149," "," "," "," "
2021,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.3
2021,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","3,630,000","2,233,539,000","381,150,000",105," "," "," "," "
2021,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.86
2021,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,340,000","3,816,150,000","644,620,000",193," "," "," "," "
2021,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.92
2021,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","295,000","271,695,000","44,250,000",150," "," "," "," "
2021,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.14
2021,OREGON,41," "," ",YEAR,"CORN, GRAIN","55,000","95,436,000","13,200,000",240," "," "," "," "
2021,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.23
2021,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0," ",0,0," "," "," "," "
2021,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","850,000","955,273,000","143,650,000",169," "," "," "," "
2021,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.65
2021,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","370,000","305,494,000","51,430,000",139," "," "," "," "
2021,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.94
2021,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","5,480,000","4,486,695,000","734,320,000",134," "," "," "," "
2021,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.11
2021,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","930,000","896,427,000","158,100,000",170," "," "," "," "
2021,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.67
2021,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,850,000","1,463,424,000","236,800,000",128," "," "," "," "
2021,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.18
2021,UTAH,49," "," ",YEAR,"CORN, GRAIN","17,000","19,932,000","3,043,000",179," "," "," "," "
2021,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.55
2021,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","345,000","353,280,000","55,200,000",160," "," "," "," "
2021,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.4
2021,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","85,000","133,015,000","21,080,000",248," "," "," "," "
2021,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.31
2021,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","33,000","28,987,000","4,752,000",144," "," "," "," "
2021,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.1
2021,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","3,000,000","3,240,000,000","540,000,000",180," "," "," "," "
2021,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6
